prediccion,test
18.0484,17.764
18.049393,17.767
18.049376,17.769
18.049376,17.772
18.049376,17.774
18.049376,17.777
18.049376,17.779
18.048384,17.782
18.0484,17.785
18.0484,17.786
18.04741,17.788
18.047426,17.789
18.047426,17.791
18.046436,17.792
18.046453,17.794
18.046453,17.795
18.045462,17.797
18.045479,17.798
18.045479,17.8
18.045479,17.801
18.044487,17.803
18.044504,17.805
18.043514,17.806
18.043531,17.808
18.043531,17.809
18.04254,17.811
18.042557,17.812
18.041565,17.814
18.041582,17.815
18.041582,17.815
18.040592,17.815
18.04061,17.815
18.04061,17.815
18.039618,17.814
18.039635,17.814
18.038643,17.814
18.03866,17.814
18.03767,17.814
18.037687,17.814
18.037687,17.814
18.037687,17.813
18.036695,17.813
18.036713,17.813
18.036713,17.813
18.036713,17.813
18.03572,17.813
18.035738,17.812
18.035738,17.812
18.035738,17.812
18.035738,17.813
18.035738,17.813
18.035738,17.813
18.035738,17.814
18.035738,17.814
18.035738,17.815
18.035738,17.815
18.03673,17.815
18.036713,17.816
18.036713,17.816
18.036713,17.817
18.036713,17.817
18.036713,17.818
18.037703,17.818
18.037687,17.818
18.037687,17.819
18.037687,17.819
18.037687,17.82
18.038677,17.82
18.03866,17.82
18.039652,17.819
18.040625,17.818
18.0416,17.817
18.041582,17.816
18.042574,17.815
18.043547,17.814
18.044521,17.812
18.045496,17.811
18.046469,17.81
18.048435,17.809
18.04939,17.808
18.050365,17.807
18.05134,17.805
18.052315,17.804
18.052298,17.803
18.053288,17.802
18.05327,17.801
18.054262,17.8
18.054245,17.798
18.054245,17.797
18.055237,17.795
18.05522,17.792
18.05522,17.79
18.05522,17.787
18.05522,17.785
18.05522,17.783
18.054228,17.78
18.054245,17.778
18.054245,17.775
18.054245,17.773
18.054245,17.77
18.054245,17.768
18.054245,17.765
18.054245,17.763
18.054245,17.76
18.053253,17.758
18.05327,17.755
18.05327,17.753
18.05327,17.75
18.05228,17.748
18.052298,17.75
18.051306,17.752
18.050331,17.754
18.050348,17.757
18.049358,17.759
18.048384,17.761
18.0484,17.763
18.04741,17.765
18.047426,17.767
18.046436,17.769
18.045462,17.772
18.045479,17.774
18.044487,17.776
18.044504,17.778
18.043514,17.78
18.043531,17.782
18.043531,17.784
18.04254,17.787
18.042557,17.789
18.042557,17.791
18.042557,17.792
18.043547,17.793
18.043531,17.794
18.043531,17.795
18.043531,17.796
18.044521,17.796
18.044504,17.797
18.044504,17.798
18.044504,17.799
18.044504,17.8
18.044504,17.801
18.043514,17.802
18.043531,17.803
18.043531,17.804
18.043531,17.805
18.043531,17.806
18.04254,17.807
18.042557,17.808
18.042557,17.809
18.042557,17.81
18.041565,17.809
18.041582,17.808
18.041582,17.807
18.040592,17.806
18.04061,17.805
18.04061,17.804
18.04061,17.803
18.04061,17.802
18.0416,17.801
18.041582,17.8
18.041582,17.799
18.041582,17.798
18.041582,17.797
18.041582,17.796
18.041582,17.795
18.041582,17.794
18.040592,17.793
18.04061,17.792
18.04061,17.791
18.039618,17.79
18.039635,17.787
18.038643,17.784
18.03767,17.781
18.037687,17.777
18.036695,17.774
18.036713,17.771
18.03572,17.768
18.035738,17.765
18.034748,17.761
18.033773,17.758
18.0328,17.755
18.032816,17.752
18.031826,17.748
18.030851,17.745
18.029879,17.742
18.029894,17.739
18.028904,17.736
18.02793,17.732
18.026957,17.729
18.025982,17.726
18.02501,17.726
18.024035,17.726
18.02306,17.726
18.022087,17.726
18.020123,17.726
18.019165,17.726
18.01819,17.726
18.017218,17.727
18.016243,17.727
18.014278,17.727
18.01332,17.727
18.012346,17.727
18.010384,17.727
18.009426,17.727
18.007462,17.727
18.006504,17.727
18.00454,17.727
18.002592,17.727
18.001635,17.727
17.99967,17.727
17.997723,17.728
17.995775,17.729
17.994818,17.73
17.992853,17.731
17.990906,17.732
17.988958,17.733
17.988,17.734
17.986036,17.735
17.985079,17.736
17.983116,17.737
17.982159,17.738
17.980194,17.739
17.978247,17.739
17.9763,17.74
17.975342,17.741
17.973377,17.742
17.97143,17.743
17.969482,17.744
17.967535,17.745
17.965588,17.746
17.96463,17.748
17.962667,17.75
17.96072,17.753
17.958773,17.755
17.956825,17.757
17.954878,17.759
17.95293,17.761
17.949993,17.764
17.948063,17.766
17.946115,17.768
17.943178,17.77
17.941246,17.773
17.93831,17.775
17.936378,17.777
17.933443,17.779
17.93151,17.781
17.929564,17.784
17.926628,17.786
17.924696,17.788
17.92176,17.79
17.91884,17.789
17.916908,17.787
17.913973,17.786
17.91204,17.785
17.909105,17.783
17.906185,17.782
17.904253,17.78
17.901318,17.779
17.899385,17.777
17.89645,17.776
17.894518,17.775
17.891584,17.773
17.88965,17.772
17.886717,17.77
17.883797,17.769
17.881865,17.767
17.87893,17.766
17.87601,17.765
17.87309,17.763
17.871157,17.762
17.868223,17.761
17.865305,17.761
17.86337,17.761
17.860437,17.76
17.858503,17.76
17.855572,17.76
17.853638,17.759
17.85169,17.759
17.849745,17.759
17.847797,17.758
17.845852,17.758
17.843906,17.758
17.841959,17.757
17.840014,17.757
17.838066,17.757
17.83612,17.756
17.833189,17.756
17.831255,17.756
17.829308,17.755
17.826378,17.755
17.824444,17.757
17.821512,17.758
17.819578,17.76
17.81763,17.762
17.814701,17.763
17.812767,17.765
17.809835,17.767
17.807901,17.768
17.805956,17.77
17.803026,17.772
17.80109,17.773
17.799145,17.775
17.796215,17.777
17.794281,17.778
17.792334,17.78
17.790388,17.782
17.787458,17.783
17.785524,17.785
17.783577,17.787
17.781631,17.788
17.779686,17.789
17.77774,17.789
17.775795,17.789
17.77385,17.79
17.771904,17.79
17.769958,17.79
17.768013,17.791
17.766068,17.791
17.764122,17.792
17.762177,17.792
17.760231,17.792
17.759268,17.793
17.757313,17.793
17.755367,17.793
17.754402,17.794
17.752449,17.794
17.750504,17.794
17.74954,17.795
17.747585,17.795
17.74564,17.795
17.743694,17.798
17.742731,17.8
17.740776,17.803
17.738832,17.805
17.736887,17.808
17.734941,17.81
17.732996,17.812
17.73105,17.815
17.729107,17.817
17.727161,17.82
17.725216,17.822
17.72229,17.825
17.720354,17.827
17.718409,17.829
17.716463,17.832
17.714518,17.834
17.711594,17.837
17.709658,17.839
17.707712,17.842
17.705767,17.844
17.703821,17.843
17.701878,17.842
17.699932,17.841
17.697987,17.84
17.697021,17.839
17.69507,17.838
17.693127,17.837
17.69216,17.836
17.690208,17.835
17.689243,17.835
17.688269,17.834
17.687298,17.833
17.686325,17.832
17.685352,17.831
17.68438,17.83
17.683409,17.829
17.683413,17.828
17.682434,17.827
17.681463,17.826
17.68049,17.825
17.679518,17.824
17.678547,17.823
17.677574,17.822
17.676601,17.821
17.675629,17.819
17.674658,17.818
17.674662,17.817
17.673685,17.816
17.672712,17.815
17.672718,17.814
17.67174,17.813
17.671745,17.811
17.670767,17.81
17.670773,17.809
17.669796,17.808
17.669802,17.807
17.668823,17.806
17.668829,17.805
17.66785,17.803
17.667856,17.802
17.667856,17.801
17.66688,17.799
17.665907,17.798
17.665913,17.796
17.664934,17.795
17.66494,17.793
17.663961,17.792
17.663967,17.79
17.66299,17.789
17.662994,17.787
17.662018,17.786
17.662024,17.784
17.661045,17.783
17.660074,17.781
17.660078,17.78
17.659101,17.778
17.65813,17.777
17.657158,17.775
17.657162,17.774
17.656185,17.772
17.655214,17.768
17.655218,17.765
17.654242,17.761
17.653269,17.757
17.653273,17.754
17.652296,17.75
17.651325,17.746
17.651329,17.743
17.650352,17.739
17.649382,17.735
17.648409,17.732
17.648413,17.728
17.647436,17.724
17.64744,17.721
17.64744,17.717
17.646463,17.714
17.64647,17.71
17.646467,17.706
17.646467,17.703
17.645493,17.699
17.645496,17.697
17.645496,17.696
17.645496,17.694
17.645496,17.693
17.645496,17.691
17.64452,17.69
17.644524,17.689
17.644524,17.687
17.644524,17.686
17.643547,17.684
17.643553,17.683
17.64355,17.681
17.642576,17.68
17.64258,17.678
17.64258,17.677
17.641603,17.675
17.641607,17.674
17.640633,17.672
17.640636,17.671
17.640635,17.669
17.640635,17.668
17.640635,17.666
17.63966,17.665
17.639664,17.663
17.639664,17.662
17.638687,17.66
17.63869,17.659
17.637716,17.657
17.63772,17.656
17.636744,17.654
17.636747,17.652
17.63577,17.651
17.635775,17.649
17.6348,17.648
17.63383,17.646
17.632856,17.645
17.63286,17.643
17.631884,17.642
17.630913,17.64
17.62994,17.639
17.62897,17.638
17.628971,17.637
17.627996,17.636
17.627026,17.635
17.626053,17.635
17.626055,17.634
17.62508,17.633
17.62411,17.632
17.623137,17.631
17.622166,17.63
17.622168,17.63
17.621193,17.629
17.621195,17.628
17.621195,17.627
17.62022,17.626
17.620224,17.626
17.620222,17.625
17.620222,17.624
17.620222,17.623
17.620222,17.622
17.620222,17.622
17.621197,17.621
17.621195,17.621
17.621195,17.621
17.621195,17.62
17.621195,17.62
17.621195,17.619
17.62217,17.619
17.622166,17.619
17.62314,17.618
17.623138,17.618
17.624113,17.617
17.625084,17.617
17.626057,17.617
17.627028,17.616
17.628,17.616
17.628973,17.615
17.629944,17.615
17.630917,17.615
17.63189,17.614
17.63286,17.615
17.633833,17.616
17.634806,17.617
17.635777,17.618
17.63675,17.619
17.637722,17.619
17.637718,17.62
17.638695,17.621
17.639666,17.622
17.640638,17.623
17.640635,17.624
17.641611,17.625
17.642582,17.626
17.643555,17.626
17.644526,17.627
17.645498,17.628
17.646471,17.629
17.647442,17.63
17.648415,17.631
17.649387,17.632
17.65036,17.632
17.65133,17.632
17.652304,17.633
17.654251,17.633
17.65522,17.633
17.656193,17.633
17.658142,17.634
17.65911,17.634
17.660082,17.634
17.661055,17.634
17.663002,17.635
17.663969,17.635
17.664944,17.635
17.665915,17.635
17.666887,17.636
17.66786,17.636
17.668833,17.636
17.669804,17.637
17.670776,17.637
17.67175,17.637
17.672722,17.64
17.673695,17.643
17.674665,17.646
17.675638,17.649
17.67661,17.652
17.677584,17.655
17.678556,17.658
17.679527,17.661
17.6805,17.664
17.682451,17.667
17.683416,17.671
17.68439,17.674
17.685362,17.677
17.687313,17.68
17.688278,17.683
17.689253,17.686
17.691202,17.689
17.69217,17.692
17.69412,17.695
17.695086,17.698
17.697039,17.701
17.698004,17.704
17.698977,17.707
17.700928,17.711
17.701895,17.714
17.703846,17.717
17.70579,17.72
17.707735,17.724
17.70968,17.727
17.710648,17.73
17.712599,17.733
17.714544,17.736
17.71649,17.74
17.717455,17.743
17.719408,17.746
17.722332,17.749
17.72427,17.752
17.726215,17.756
17.72816,17.759
17.730106,17.762
17.732052,17.765
17.733997,17.767
17.735943,17.77
17.737888,17.772
17.739834,17.775
17.740799,17.777
17.742754,17.78
17.7447,17.782
17.745663,17.785
17.747618,17.788
17.74858,17.79
17.750536,17.793
17.751501,17.795
17.753454,17.798
17.7554,17.8
17.756365,17.803
17.75832,17.805
17.759283,17.808
17.761238,17.811
17.763184,17.813
17.764147,17.816
17.765121,17.818
17.767075,17.821
17.76804,17.823
17.769012,17.826
17.769985,17.828
17.77194,17.83
17.772903,17.833
17.773876,17.835
17.774849,17.838
17.775822,17.84
17.776796,17.843
17.77777,17.845
17.778742,17.848
17.779715,17.85
17.780687,17.853
17.78166,17.855
17.782633,17.858
17.783606,17.86
17.78458,17.863
17.785553,17.862
17.786526,17.861
17.787498,17.86
17.787489,17.859
17.788471,17.858
17.789444,17.857
17.790417,17.856
17.792374,17.855
17.793337,17.854
17.793325,17.853
17.795294,17.852
17.796255,17.851
17.797228,17.85
17.798203,17.849
17.800158,17.848
17.80112,17.847
17.803078,17.846
17.804039,17.845
17.805998,17.844
17.80696,17.843
17.808916,17.844
17.80988,17.845
17.811836,17.846
17.812798,17.848
17.814756,17.849
17.815718,17.85
17.81669,17.851
17.818647,17.852
17.81961,17.853
17.820583,17.854
17.821556,17.855
17.82253,17.856
17.824488,17.857
17.825449,17.858
17.826422,17.859
17.827396,17.86
17.82837,17.861
17.829342,17.862
17.830315,17.863
17.83129,17.864
17.832262,17.865
17.833235,17.867
17.834208,17.868
17.835182,17.869
17.83714,17.871
17.8381,17.872
17.839075,17.873
17.840048,17.875
17.842007,17.876
17.842968,17.877
17.84394,17.879
17.8459,17.88
17.84686,17.881
17.84882,17.883
17.849781,17.884
17.85174,17.885
17.852701,17.887
17.853674,17.888
17.855633,17.889
17.856594,17.891
17.858553,17.893
17.859514,17.896
17.861473,17.899
17.862434,17.901
17.864393,17.904
17.865355,17.906
17.866327,17.909
17.868288,17.912
17.869247,17.914
17.870222,17.917
17.871195,17.919
17.873154,17.922
17.874115,17.925
17.875088,17.927
17.876062,17.93
17.877035,17.932
17.878996,17.935
17.879955,17.938
17.88093,17.94
17.881903,17.943
17.882875,17.944
17.882862,17.944
17.88385,17.945
17.885809,17.946
17.88677,17.946
17.887743,17.947
17.888718,17.948
17.88969,17.948
17.890663,17.949
17.891638,17.95
17.893599,17.95
17.894558,17.951
17.89553,17.952
17.896505,17.952
17.897478,17.953
17.898453,17.953
17.900414,17.954
17.901373,17.955
17.902346,17.955
17.904306,17.956
17.905266,17.956
17.907228,17.956
17.908188,17.957
17.90916,17.957
17.911121,17.957
17.91208,17.957
17.914043,17.957
17.915003,17.957
17.916964,17.958
17.917923,17.958
17.918898,17.958
17.920858,17.958
17.921818,17.958
17.923779,17.958
17.925726,17.958
17.926685,17.959
17.928648,17.959
17.930595,17.959
17.932543,17.959
17.93449,17.959
17.936438,17.963
17.938385,17.966
17.940332,17.97
17.94129,17.973
17.943253,17.977
17.9452,17.98
17.947147,17.984
17.950085,17.988
17.952017,17.991
17.953964,17.995
17.956902,17.998
17.958834,18.002
17.960781,18.005
17.963718,18.009
17.965649,18.012
17.968586,18.016
17.970518,18.019
17.972467,18.023
17.975403,18.026
17.977335,18.03
17.979284,18.035
17.982222,18.04
17.984152,18.046
17.987091,18.051
17.989021,18.056
17.99097,18.062
17.993908,18.067
17.99584,18.072
17.997787,18.078
18.000725,18.083
18.003647,18.088
18.005579,18.094
18.008516,18.099
18.010448,18.104
18.013386,18.11
18.015318,18.115
18.018257,18.12
18.02118,18.126
18.02311,18.131
18.026049,18.136
18.02897,18.14
18.030901,18.145
18.03384,18.149
18.035772,18.153
18.03772,18.157
18.040659,18.161
18.042591,18.165
18.044538,18.169
18.046486,18.173
18.048435,18.178
18.051374,18.182
18.053305,18.186
18.055254,18.19
18.05621,18.194
18.058176,18.198
18.060123,18.202
18.06207,18.206
18.063028,18.211
18.064995,18.215
18.066942,18.219
18.0679,18.22
18.069864,18.222
18.071814,18.224
18.073761,18.225
18.075708,18.227
18.077658,18.229
18.079605,18.23
18.081554,18.232
18.083502,18.234
18.085451,18.235
18.087399,18.237
18.089348,18.239
18.091295,18.24
18.093245,18.242
18.095192,18.244
18.098133,18.245
18.100063,18.247
18.10201,18.249
18.104952,18.25
18.106882,18.252
18.109823,18.253
18.111753,18.254
18.113703,18.256
18.116642,18.257
18.118572,18.258
18.121513,18.259
18.123444,18.261
18.126385,18.262
18.129307,18.263
18.131239,18.264
18.133186,18.266
18.136127,18.267
18.138058,18.268
18.140007,18.269
18.141954,18.271
18.144896,18.272
18.146826,18.273
18.148775,18.274
18.150724,18.276
18.152672,18.277
18.154621,18.28
18.156569,18.283
18.158518,18.286
18.160467,18.289
18.161423,18.291
18.16339,18.294
18.165339,18.297
18.167286,18.3
18.169235,18.303
18.171185,18.306
18.173132,18.309
18.175081,18.312
18.17703,18.315
18.179972,18.318
18.181902,18.321
18.18385,18.324
18.185799,18.327
18.18874,18.329
18.19067,18.332
18.19262,18.335
18.194569,18.34
18.195524,18.345
18.19749,18.35
18.200432,18.355
18.202362,18.359
18.204311,18.364
18.20626,18.369
18.208208,18.374
18.210157,18.379
18.212107,18.383
18.214056,18.388
18.216997,18.393
18.218927,18.398
18.220877,18.403
18.222824,18.407
18.224773,18.412
18.226723,18.417
18.22867,18.422
18.231611,18.427
18.233543,18.432
18.23549,18.435
18.23744,18.438
18.23939,18.441
18.241339,18.444
18.243286,18.447
18.245235,18.45
18.247185,18.453
18.249134,18.456
18.251081,18.459
18.25303,18.462
18.25498,18.465
18.25693,18.468
18.258877,18.471
18.260826,18.474
18.262775,18.477
18.265717,18.48
18.267647,18.483
18.269596,18.486
18.272537,18.489
18.27447,18.492
18.277409,18.497
18.27934,18.503
18.282282,18.508
18.284212,18.513
18.287153,18.518
18.290077,18.523
18.292007,18.529
18.294949,18.534
18.29688,18.539
18.299822,18.544
18.301752,18.55
18.304693,18.555
18.307617,18.56
18.30955,18.565
18.312489,18.57
18.31442,18.576
18.317362,18.581
18.320284,18.586
18.322216,18.591
18.325157,18.596
18.328081,18.6
18.331003,18.604
18.333927,18.608
18.33586,18.611
18.338799,18.615
18.341722,18.619
18.343655,18.622
18.346594,18.626
18.348526,18.63
18.351467,18.634
18.35439,18.637
18.356321,18.641
18.359262,18.645
18.361195,18.648
18.363142,18.652
18.365091,18.656
18.36704,18.66
18.36899,18.663
18.370937,18.667
18.372887,18.671
18.373844,18.671
18.37581,18.672
18.376768,18.672
18.378733,18.672
18.379692,18.673
18.381657,18.673
18.383606,18.673
18.385555,18.674
18.386513,18.674
18.388477,18.675
18.391418,18.675
18.39335,18.675
18.3953,18.676
18.397247,18.676
18.399197,18.676
18.401146,18.677
18.403095,18.677
18.405045,18.678
18.406992,18.678
18.408941,18.678
18.41089,18.677
18.41284,18.676
18.414787,18.675
18.417727,18.674
18.41966,18.673
18.421608,18.672
18.423557,18.671
18.425507,18.67
18.427456,18.669
18.429403,18.668
18.431353,18.667
18.434292,18.666
18.436226,18.665
18.438173,18.664
18.440123,18.663
18.442072,18.662
18.444021,18.661
18.445969,18.66
18.448908,18.659
18.450842,18.658
18.4518,18.657
18.453764,18.656
18.455713,18.655
18.457663,18.654
18.45961,18.653
18.46156,18.651
18.462519,18.65
18.464481,18.649
18.46643,18.648
18.467392,18.647
18.469355,18.646
18.470314,18.645
18.472277,18.644
18.474226,18.643
18.475185,18.642
18.477148,18.64
18.479097,18.639
18.481047,18.638
18.482996,18.637
18.484945,18.636
18.486893,18.637
18.488842,18.637
18.49178,18.638
18.493713,18.638
18.495663,18.639
18.4986,18.639
18.500534,18.639
18.503471,18.64
18.505405,18.64
18.508343,18.641
18.510279,18.641
18.512226,18.642
18.515162,18.642
18.517097,18.643
18.519047,18.643
18.520994,18.644
18.523932,18.644
18.525867,18.645
18.527815,18.645
18.529764,18.646
18.5327,18.647
18.534636,18.649
18.53757,18.651
18.539507,18.653
18.542442,18.655
18.545364,18.656
18.5473,18.658
18.550236,18.66
18.55316,18.662
18.556082,18.664
18.559004,18.665
18.561928,18.667
18.56485,18.669
18.567772,18.671
18.570694,18.672
18.573618,18.674
18.57654,18.676
18.579462,18.678
18.5814,18.68
18.584332,18.681
18.587255,18.686
18.590178,18.691
18.5931,18.695
18.596024,18.7
18.598946,18.705
18.601868,18.709
18.60479,18.714
18.607712,18.718
18.610634,18.723
18.613556,18.728
18.616478,18.732
18.6194,18.737
18.622324,18.741
18.625246,18.746
18.627184,18.751
18.630116,18.755
18.633038,18.76
18.63596,18.765
18.638882,18.769
18.641804,18.774
18.644726,18.774
18.647648,18.775
18.65057,18.775
18.653492,18.776
18.656414,18.776
18.659336,18.777
18.662258,18.777
18.665178,18.778
18.6681,18.778
18.672005,18.778
18.67492,18.779
18.67784,18.779
18.680761,18.78
18.683683,18.78
18.687586,18.781
18.6905,18.781
18.693422,18.782
18.696342,18.782
18.699265,18.783
18.702187,18.783
18.705109,18.785
18.70901,18.788
18.711926,18.79
18.714846,18.792
18.718746,18.795
18.721663,18.797
18.724583,18.799
18.727505,18.802
18.731405,18.804
18.734322,18.806
18.737242,18.809
18.74114,18.811
18.744059,18.813
18.746979,18.816
18.749899,18.818
18.752821,18.82
18.755741,18.823
18.758661,18.825
18.761583,18.827
18.764503,18.83
18.766447,18.829
18.769371,18.829
18.772293,18.829
18.774237,18.829
18.777159,18.829
18.78008,18.828
18.782024,18.828
18.784946,18.828
18.786892,18.828
18.789814,18.828
18.791761,18.827
18.794682,18.827
18.797604,18.827
18.79955,18.827
18.80247,18.826
18.805391,18.826
18.808311,18.826
18.811232,18.826
18.815125,18.826
18.818047,18.825
18.820965,18.827
18.823885,18.829
18.826805,18.83
18.829725,18.832
18.832645,18.834
18.836538,18.836
18.839458,18.837
18.842379,18.839
18.844326,18.841
18.847242,18.842
18.850163,18.844
18.853083,18.846
18.856003,18.847
18.858921,18.849
18.86087,18.851
18.863787,18.852
18.865736,18.854
18.868652,18.856
18.870602,18.857
18.873518,18.859
